	17.82	real	66.61	user	0.34	sys
	0.52	real	1.25	user	0.03	sys
	2.47	real	7.16	user	0.08	sys
	29.9	real	112.75	user	0.59	sys
	5.52	real	19.75	user	0.17	sys
	10.07	real	37.47	user	0.24	sys
	8.9	real	33.24	user	0.2	sys
	9.58	real	34.98	user	0.22	sys
	0.27	real	0.37	user	0.02	sys
	1.97	real	6.6	user	0.07	sys
	3.14	real	10.91	user	0.11	sys
	1.55	real	5.06	user	0.07	sys
	6.52	real	23.85	user	0.19	sys
	2.62	real	8.97	user	0.11	sys
	4	real	14.14	user	0.13	sys
	3.83	real	12.68	user	0.13	sys
	6.64	real	23.72	user	0.18	sys
	24.17	real	91.39	user	0.44	sys
	13.82	real	51.78	user	0.3	sys
	20.4	real	76.02	user	0.4	sys
	33.07	real	124.1	user	0.55	sys
	6.33	real	23.13	user	0.17	sys
	3.67	real	12.78	user	0.11	sys
	7.22	real	26.6	user	0.21	sys
	4.44	real	16.26	user	0.16	sys
	74.25	real	283.43	user	1.07	sys
	1.27	real	4.39	user	0.07	sys
	49.56	real	189.63	user	0.76	sys
	2.03	real	6.77	user	0.08	sys
	6.58	real	23.9	user	0.19	sys
	5.72	real	20.7	user	0.17	sys
	17.33	real	64.15	user	0.37	sys
	12.96	real	48.3	user	0.29	sys
	6.02	real	21.5	user	0.17	sys
	7.2	real	26.13	user	0.19	sys
	11.13	real	39.89	user	0.27	sys
	2.19	real	7.42	user	0.08	sys
	9.38	real	34.43	user	0.22	sys
	2.13	real	7.17	user	0.09	sys
	10.68	real	38.82	user	0.27	sys
	12.97	real	47.78	user	0.3	sys
	8.96	real	33.16	user	0.2	sys
	14.22	real	53.32	user	0.29	sys
	2.07	real	6.93	user	0.08	sys
	4.09	real	14.6	user	0.13	sys
	1.85	real	5.68	user	0.08	sys
	6.84	real	24.87	user	0.19	sys
	2.09	real	6.96	user	0.09	sys
	7.89	real	29.25	user	0.21	sys
	13.6	real	50.24	user	0.3	sys
	4.04	real	14.41	user	0.13	sys
	4.3	real	15.38	user	0.14	sys
	14.62	real	52.68	user	0.34	sys
	179.97	real	664.9	user	2.42	sys
	50.54	real	192.73	user	0.73	sys
	10.19	real	38.06	user	0.28	sys
	38.04	real	145.73	user	0.59	sys
	5.61	real	20.07	user	0.16	sys
	11.48	real	42.25	user	0.26	sys
	7.1	real	26.09	user	0.19	sys
	1.92	real	6.39	user	0.08	sys
	6.17	real	22.73	user	0.16	sys
	2.91	real	10.2	user	0.1	sys
	6.04	real	21.98	user	0.16	sys
	1.92	real	6.42	user	0.08	sys
	2.72	real	9.49	user	0.09	sys
	11.35	real	42.1	user	0.25	sys
	5.84	real	21.32	user	0.16	sys
	42.45	real	163.62	user	0.62	sys
	10.18	real	37.95	user	0.21	sys
	15.26	real	57.92	user	0.29	sys
	1.34	real	4.22	user	0.06	sys
	9.59	real	34.87	user	0.21	sys
	5.03	real	18.22	user	0.15	sys
	31.5	real	119.92	user	0.55	sys
	7.38	real	27.19	user	0.19	sys
	11.79	real	44.22	user	0.25	sys
	161.29	real	615.52	user	1.95	sys
	4.42	real	15.65	user	0.12	sys
	1.76	real	5.73	user	0.08	sys
	27.06	real	102.52	user	0.48	sys
	2.77	real	9.44	user	0.1	sys
	2.82	real	9.71	user	0.1	sys
	2.16	real	7.38	user	0.09	sys
	40.11	real	153.66	user	0.64	sys
	5.37	real	18.17	user	0.15	sys
	15.07	real	56.77	user	0.33	sys
	8.58	real	31.11	user	0.22	sys
	1.28	real	4.01	user	0.06	sys
	4.73	real	16.92	user	0.14	sys
	24.88	real	94.37	user	0.46	sys
	4.33	real	15.24	user	0.13	sys
	3.07	real	10.95	user	0.11	sys
	20.89	real	77.11	user	0.42	sys
	194.2	real	744.08	user	2.45	sys
	9.76	real	34.44	user	0.24	sys
	16.2008333333		60.5711458333			
