	15.72	real	31	user	0.18	sys
	0.97	real	1.71	user	0.02	sys
	3.42	real	6.74	user	0.07	sys
	1.45	real	2.61	user	0.03	sys
	2.16	real	4.08	user	0.04	sys
	3.33	real	6.39	user	0.06	sys
	2.88	real	5.63	user	0.06	sys
	2.84	real	5.34	user	0.05	sys
	3.8	real	7.32	user	0.06	sys
	4.24	real	8.19	user	0.06	sys
	3.78	real	7.43	user	0.07	sys
	12.97	real	25.58	user	0.14	sys
	1.84	real	3.59	user	0.05	sys
	12.05	real	23.2	user	0.14	sys
	4.22	real	8.31	user	0.08	sys
	0.92	real	1.64	user	0.02	sys
	12.14	real	23.83	user	0.14	sys
	1.11	real	1.99	user	0.03	sys
	6.55	real	12.77	user	0.09	sys
	6.32	real	12.28	user	0.09	sys
	4.82	real	9.46	user	0.08	sys
	5.2	real	10.21	user	0.08	sys
	4.32	real	8.37	user	0.06	sys
	5.68	real	10.93	user	0.08	sys
	4.82	real	9.38	user	0.07	sys
	1.86	real	3.52	user	0.04	sys
	9.7	real	19.16	user	0.13	sys
	2.33	real	4.37	user	0.04	sys
	1.14	real	2.04	user	0.03	sys
	2.95	real	5.65	user	0.05	sys
	3.3	real	6.34	user	0.06	sys
	2.06	real	3.84	user	0.04	sys
	2.81	real	5.23	user	0.05	sys
	3.68	real	7.1	user	0.06	sys
	1.71	real	3.33	user	0.04	sys
	3.29	real	6.31	user	0.05	sys
	4.5	real	8.84	user	0.08	sys
	5.4	real	10.51	user	0.08	sys
	2.17	real	4.13	user	0.04	sys
	2.12	real	4.01	user	0.04	sys
	1.49	real	2.74	user	0.03	sys
	6.32	real	12.39	user	0.11	sys
	3.52	real	6.92	user	0.07	sys
	9.5	real	18.8	user	0.12	sys
	4.03	real	7.79	user	0.06	sys
	1.33	real	2.42	user	0.03	sys
	5.37	real	10.43	user	0.08	sys
	2.04	real	3.82	user	0.04	sys
	5.65	real	10.98	user	0.09	sys
	4.1	real	8.06	user	0.07	sys
	2.12	real	4.17	user	0.04	sys
	3.54	real	6.78	user	0.06	sys
	2.22	real	4.36	user	0.04	sys
	3.96	real	7.79	user	0.08	sys
	0.62	real	1.02	user	0.02	sys
	11.79	real	23.31	user	0.15	sys
	4.35	real	8.36	user	0.07	sys
	1.98	real	3.74	user	0.04	sys
	5.18	real	10.17	user	0.08	sys
	5.95	real	11.56	user	0.09	sys
	7.9	real	15.52	user	0.1	sys
	4.44	real	8.64	user	0.07	sys
	2.08	real	3.91	user	0.04	sys
	2.34	real	4.43	user	0.05	sys
	2.1	real	3.94	user	0.04	sys
	3.91	real	7.72	user	0.07	sys
	7.78	real	15.14	user	0.11	sys
	5.33	real	10.18	user	0.08	sys
	1.84	real	3.4	user	0.04	sys
	2.35	real	4.4	user	0.04	sys
	5.28	real	10.41	user	0.08	sys
	4.52	real	8.66	user	0.07	sys
	3.28	real	6.28	user	0.05	sys
	2.28	real	4.32	user	0.05	sys
	1.97	real	3.67	user	0.04	sys
	1.29	real	2.36	user	0.03	sys
	2.44	real	4.72	user	0.05	sys
	2.1	real	3.94	user	0.04	sys
	5.87	real	11.57	user	0.1	sys
	4.2	real	8.26	user	0.1	sys
	6.98	real	13.77	user	0.1	sys
	4.29	real	8.27	user	0.06	sys
	1.96	real	3.69	user	0.04	sys
	2.54	real	4.74	user	0.05	sys
	1.21	real	2.18	user	0.03	sys
	1.25	real	2.26	user	0.03	sys
	3.72	real	7.15	user	0.06	sys
	16.2	real	31.89	user	0.17	sys
	3.62	real	6.94	user	0.06	sys
	3.82	real	7.32	user	0.06	sys
	4.78	real	9.24	user	0.07	sys
	2.04	real	3.84	user	0.04	sys
	2.8	real	5.36	user	0.05	sys
	1.79	real	3.31	user	0.04	sys
	2.69	real	5.1	user	0.05	sys
	2.85	real	5.39	user	0.05	sys
	2.07	real	4.04	user	0.04	sys
	4.51	real	8.9	user	0.07	sys
	1.99	real	3.72	user	0.04	sys
	5.04	real	9.78	user	0.07	sys
	4.1108		7.9633			
