	8.53	real	8.5	user	0.06	sys
	6.98	real	6.96	user	0.05	sys
	4.35	real	4.33	user	0.04	sys
	6.68	real	6.66	user	0.05	sys
	1.64	real	1.62	user	0.01	sys
	13.18	real	13.16	user	0.07	sys
	4.94	real	4.9	user	0.05	sys
	8.73	real	8.71	user	0.05	sys
	3.1	real	3.08	user	0.03	sys
	4.43	real	4.41	user	0.04	sys
	8.98	real	8.94	user	0.06	sys
	5.59	real	5.56	user	0.04	sys
	14.45	real	14.41	user	0.08	sys
	2.34	real	2.32	user	0.02	sys
	2.97	real	2.95	user	0.02	sys
	3.82	real	3.8	user	0.03	sys
	4.72	real	4.7	user	0.03	sys
	11.93	real	11.88	user	0.1	sys
	8.46	real	8.42	user	0.06	sys
	11.97	real	11.94	user	0.07	sys
	1.67	real	1.64	user	0.03	sys
	2.48	real	2.45	user	0.03	sys
	7.14	real	7.11	user	0.05	sys
	5.11	real	5.07	user	0.05	sys
	4.71	real	4.68	user	0.04	sys
	3.63	real	3.61	user	0.03	sys
	6.08	real	6.03	user	0.06	sys
	5.58	real	5.55	user	0.04	sys
	8.58	real	8.53	user	0.07	sys
	3.84	real	3.82	user	0.03	sys
	3.07	real	3.05	user	0.03	sys
	4.66	real	4.63	user	0.04	sys
	7.44	real	7.4	user	0.06	sys
	6.4	real	6.37	user	0.04	sys
	6.18	real	6.14	user	0.05	sys
	3.13	real	3.1	user	0.03	sys
	5.44	real	5.41	user	0.04	sys
	6.01	real	5.98	user	0.04	sys
	9.3	real	9.27	user	0.06	sys
	4.96	real	4.93	user	0.05	sys
	7.28	real	7.24	user	0.05	sys
	1.17	real	1.15	user	0.02	sys
	4.73	real	4.7	user	0.04	sys
	5.46	real	5.43	user	0.05	sys
	1.83	real	1.81	user	0.02	sys
	7.69	real	7.66	user	0.06	sys
	0.65	real	0.64	user	0.01	sys
	4.84	real	4.82	user	0.03	sys
	5.5	real	5.48	user	0.04	sys
	2.65	real	2.63	user	0.02	sys
	2.01	real	1.99	user	0.02	sys
	3.65	real	3.63	user	0.04	sys
	6.62	real	6.58	user	0.05	sys
	4.65	real	4.62	user	0.03	sys
	5.52	real	5.49	user	0.04	sys
	6.99	real	6.95	user	0.06	sys
	2.11	real	2.09	user	0.02	sys
	4.18	real	4.16	user	0.04	sys
	0.76	real	0.74	user	0.01	sys
	5.58	real	5.55	user	0.05	sys
	1.97	real	1.95	user	0.02	sys
	5.36	real	5.34	user	0.04	sys
	2.33	real	2.32	user	0.02	sys
	2.76	real	2.74	user	0.03	sys
	7.16	real	7.11	user	0.06	sys
	7.58	real	7.51	user	0.09	sys
	5.32	real	5.3	user	0.04	sys
	5.77	real	5.74	user	0.05	sys
	4.31	real	4.28	user	0.04	sys
	1.46	real	1.44	user	0.01	sys
	6.06	real	6.04	user	0.04	sys
	2.07	real	2.05	user	0.02	sys
	1.28	real	1.27	user	0.01	sys
	5.37	real	5.34	user	0.04	sys
	6.72	real	6.68	user	0.06	sys
	1.35	real	1.34	user	0.02	sys
	8.12	real	8.09	user	0.06	sys
	4.17	real	4.14	user	0.04	sys
	1.89	real	1.87	user	0.02	sys
	3.05	real	3.02	user	0.03	sys
	1.59	real	1.56	user	0.02	sys
	7.67	real	7.64	user	0.06	sys
	2.09	real	2.07	user	0.02	sys
	0.27	real	0.26	user	0.01	sys
	3.57	real	3.55	user	0.03	sys
	2.49	real	2.47	user	0.03	sys
	8.73	real	8.7	user	0.06	sys
	7.23	real	7.2	user	0.06	sys
	8.81	real	8.77	user	0.06	sys
	22.8	real	22.75	user	0.14	sys
	5.46	real	5.42	user	0.06	sys
	1.09	real	1.08	user	0.02	sys
	5.64	real	5.62	user	0.04	sys
	3.98	real	3.97	user	0.03	sys
	1.86	real	1.84	user	0.02	sys
	3.82	real	3.79	user	0.04	sys
	5.01	real	4.99	user	0.04	sys
	0.69	real	0.68	user	0.01	sys
	6.89	real	6.85	user	0.06	sys
	4.43	real	4.4	user	0.04	sys
	5.1529		5.1256			
