Generation	79	best	fitness	is	100000
Generation	23	best	fitness	is	100000
Generation	9	best	fitness	is	100000
Generation	41	best	fitness	is	100000
Generation	28	best	fitness	is	100000
Generation	94	best	fitness	is	100000
Generation	47	best	fitness	is	100000
Generation	50	best	fitness	is	100000
Generation	33	best	fitness	is	100000
Generation	54	best	fitness	is	100000
Generation	54	best	fitness	is	100000
Generation	16	best	fitness	is	100000
Generation	55	best	fitness	is	100000
Generation	45	best	fitness	is	100000
Generation	38	best	fitness	is	100000
Generation	21	best	fitness	is	100000
Generation	36	best	fitness	is	100000
Generation	40	best	fitness	is	100000
Generation	43	best	fitness	is	100000
Generation	33	best	fitness	is	100000
Generation	72	best	fitness	is	100000
Generation	36	best	fitness	is	100000
Generation	37	best	fitness	is	100000
Generation	26	best	fitness	is	100000
Generation	74	best	fitness	is	100000
Generation	30	best	fitness	is	100000
Generation	58	best	fitness	is	100000
Generation	46	best	fitness	is	100000
Generation	39	best	fitness	is	100000
	43.3448275862				
